"Payment from Specific Currencies","Pago de monedas específicas"
"Payment from Specific Customer Groups","Pago de grupos de clientes específicos"
"Payment Methods","Métodos de pago"
"Place Order","Realizar pedido"
"Please correct the sent data.","Corrija los datos enviados."
"Please, <a href=""%1"">click here</a> to proceed.","<a href=""%1"">Haga clic aquí</a> para continuar."
"Pre-Authorization","Preautorización"
"Production API URL","URL de producción de API"
"Production","Producción"
"Required parameter ""worldline"" for ""payment_method"" is missing.","Falta el parámetro requerido ""worldline"" para ""payment_method""."
"Saved Payment Sort order","Orden de pago guardado"
"Saved Payment Title","Título de pago guardado"
"Schedule (Cron Syntax)","Cronograma (sintaxis cron)"
"Secret Key","Clave secreta"
"Should be set only if you use PWA Studio or any other 3rd party frontend.","Se debe establecer únicamente si utiliza PWA Studio o cualquier otro frontend de terceros."
"Skip 3DSecure Authentication","Omitir la autenticación 3DSecure"
"Skip 3DSecure Authentication","Omitir la autenticación 3DSecure"
"Sorry, but something went wrong","Lamentablemente, se produjo algún error"
"Sort","Ordenar"
"Specific Countries","Países específicos"
"Specific Currencies","Monedas específicas"
"Specific Customer Groups","Grupos de clientes específicos"
"Specify fallback timeout in minutes.","Especificar el tiempo de espera de reserva en minutos."
"Specify fallback timeout limit in hours.","Especificar el límite de tiempo de espera de reserva en horas."
"Submit Customer Cart Items Data to Worldline","Enviar datos de artículos del carrito del cliente a Worldline"
"Successful! Test again?","¡Correcto! ¿Desea hacer la prueba nuevamente?"
"Test Connection","Probar conexión"
"Test","Prueba"
"Testing API URL","URL de lAPI de prueba"
"The current customer isn't authorized.","El cliente actual no está autorizado."
"The payment has failed, please, try again","El pago ha producido un error, intente nuevamente"
"This option should not be turned off if the merchant is based in a EU country","Esta opción no debe desactivarse si el comerciante se encuentra en un país de la UE"
"This URL must be specified in the worldline admin panel","Esta URL debe especificarse en el panel de administración de Worldline"
"This URL must be specified in the Worldline admin panel","Esta URL debe especificarse en el panel de administración de Worldline."
"Title","Título"
"To retrieve the webhooks credentials, login to the Worldline Back Office.","Para recuperar las credenciales de los ganchos web, inicie sesión en Worldline Back Office."
"Use system value","Usar valor del sistema"
"Visa","Visa"
"Waiting Time","Tiempo de espera"
"Webhook URL","URL de los ganchos web"
"Webhook","Gancho web"
"Worldline extension is compatible with Adobe Commerce 2.3.x / 2.4.x & Magento Open Source 2.3.x / 2.4.x.","La extensión de Worldline es compatible con Adobe Commerce 2.3.x / 2.4.x y Magento Open Source 2.3.x / 2.4.x."
"Worldline Online Payments configuration is located under the dedicated configuration section.","La configuración de Worldline Online Payments se encuentra debajo de la sección exclusiva de configuración."
"Worldline Online Payments","Worldline Online Payments"
"WorldLine refund has failed. Please contact the provider.","El reembolso de WorldLine ha producido un error. Por favor, contáctese con el proveedor."
"Yes","Sí"
"Your payment couldn't be completed, please try again","Su pago no se pudo completar, por favor inténtelo de nuevo"
"Please use one of the following extensions : html, htm, dhtml","Utilice una de las siguientes extensiones : html, htm, dhtml"
